Datetime,PJME
3/29/2018 10:00,30774
3/29/2018 11:00,30342
3/29/2018 12:00,29686
3/29/2018 13:00,29290
3/29/2018 14:00,28865
3/29/2018 15:00,28497
3/29/2018 16:00,28270
3/29/2018 17:00,28337
3/29/2018 18:00,28559
3/29/2018 19:00,28689
3/29/2018 20:00,29537
3/29/2018 21:00,29667
3/29/2018 22:00,28556
3/29/2018 23:00,26674
3/30/2018 0:00,24733
3/30/2018 1:00,23209
3/30/2018 2:00,22265
3/30/2018 3:00,21772
3/30/2018 4:00,21547
3/30/2018 5:00,21942
3/30/2018 6:00,23182
3/30/2018 7:00,25159
3/30/2018 8:00,26598
3/30/2018 9:00,27597
3/30/2018 10:00,28198
3/30/2018 11:00,28366
3/30/2018 12:00,28410
3/30/2018 13:00,28035
3/30/2018 14:00,27493
3/30/2018 15:00,27174
3/30/2018 16:00,27438
3/30/2018 17:00,27583
3/30/2018 18:00,27824
3/30/2018 19:00,27841
3/30/2018 20:00,28436
3/30/2018 21:00,28818
3/30/2018 22:00,28135
3/30/2018 23:00,26829
3/31/2018 0:00,25439
3/31/2018 1:00,24245
3/31/2018 2:00,23538
3/31/2018 3:00,23222
3/31/2018 4:00,23232
3/31/2018 5:00,23625
3/31/2018 6:00,24516
3/31/2018 7:00,25849
3/31/2018 8:00,26987
3/31/2018 9:00,27441
3/31/2018 10:00,27200
3/31/2018 11:00,26497
3/31/2018 12:00,25605
3/31/2018 13:00,24774
3/31/2018 14:00,24020
3/31/2018 15:00,23468
3/31/2018 16:00,23365
3/31/2018 17:00,23756
3/31/2018 18:00,24529
3/31/2018 19:00,25354
3/31/2018 20:00,26827
3/31/2018 21:00,27834
3/31/2018 22:00,27414
3/31/2018 23:00,26400
4/1/2018 0:00,24991
4/1/2018 1:00,23687
4/1/2018 2:00,22858
4/1/2018 3:00,22333
4/1/2018 4:00,22058
4/1/2018 5:00,22093
4/1/2018 6:00,22525
4/1/2018 7:00,23366
4/1/2018 8:00,24180
4/1/2018 9:00,25359
4/1/2018 10:00,26121
4/1/2018 11:00,26147
4/1/2018 12:00,25935
4/1/2018 13:00,25271
4/1/2018 14:00,24347
4/1/2018 15:00,23813
4/1/2018 16:00,23217
4/1/2018 17:00,22984
4/1/2018 18:00,23279
4/1/2018 19:00,23907
4/1/2018 20:00,25649
4/1/2018 21:00,26788
4/1/2018 22:00,26292
4/1/2018 23:00,25160
4/2/2018 0:00,23768
4/2/2018 1:00,22845
4/2/2018 2:00,22283
4/2/2018 3:00,22184
4/2/2018 4:00,22574
4/2/2018 5:00,23682
4/2/2018 6:00,25846
4/2/2018 7:00,28833
4/2/2018 8:00,30950
4/2/2018 9:00,32100
4/2/2018 10:00,32598
4/2/2018 11:00,32703
4/2/2018 12:00,32651
4/2/2018 13:00,31969
4/2/2018 14:00,31409
4/2/2018 15:00,30779
4/2/2018 16:00,30349
4/2/2018 17:00,30358
4/2/2018 18:00,30778
4/2/2018 19:00,31244
4/2/2018 20:00,32396
4/2/2018 21:00,32800
4/2/2018 22:00,31579
4/2/2018 23:00,29663
4/3/2018 0:00,27807
4/3/2018 1:00,26347
4/3/2018 2:00,25635
4/3/2018 3:00,25259
4/3/2018 4:00,25291
4/3/2018 5:00,25940
4/3/2018 6:00,27876
4/3/2018 7:00,30943
4/3/2018 8:00,32520
4/3/2018 9:00,32979
4/3/2018 10:00,33026
4/3/2018 11:00,33238
4/3/2018 12:00,33153
4/3/2018 13:00,32946
4/3/2018 14:00,32704
4/3/2018 15:00,32351
4/3/2018 16:00,32098
4/3/2018 17:00,32199
4/3/2018 18:00,32379
4/3/2018 19:00,32490
4/3/2018 20:00,33128
4/3/2018 21:00,32862
4/3/2018 22:00,31488
4/3/2018 23:00,29128
4/4/2018 0:00,27114
4/4/2018 1:00,25618
4/4/2018 2:00,24786
4/4/2018 3:00,24348
4/4/2018 4:00,24207
4/4/2018 5:00,24833
4/4/2018 6:00,26671
4/4/2018 7:00,29550
4/4/2018 8:00,30907
4/4/2018 9:00,31008
4/4/2018 10:00,30657
4/4/2018 11:00,30553
4/4/2018 12:00,30459
4/4/2018 13:00,30658
4/4/2018 14:00,30308
4/4/2018 15:00,29544
4/4/2018 16:00,28794
4/4/2018 17:00,28680
4/4/2018 18:00,29134
4/4/2018 19:00,29925
4/4/2018 20:00,31544
4/4/2018 21:00,32732
4/4/2018 22:00,31815
4/4/2018 23:00,30021
4/5/2018 0:00,28335
4/5/2018 1:00,27067
4/5/2018 2:00,26590
4/5/2018 3:00,26391
4/5/2018 4:00,26528
4/5/2018 5:00,27387
4/5/2018 6:00,29625
4/5/2018 7:00,32813
4/5/2018 8:00,34014
4/5/2018 9:00,33367
4/5/2018 10:00,32714
4/5/2018 11:00,32013
4/5/2018 12:00,31366
4/5/2018 13:00,30667
4/5/2018 14:00,30194
4/5/2018 15:00,29520
4/5/2018 16:00,29267
4/5/2018 17:00,29410
4/5/2018 18:00,29897
4/5/2018 19:00,30448
4/5/2018 20:00,31934
4/5/2018 21:00,33026
4/5/2018 22:00,32113
4/5/2018 23:00,30206
4/6/2018 0:00,28504
4/6/2018 1:00,27125
4/6/2018 2:00,26390
4/6/2018 3:00,26022
4/6/2018 4:00,25951
4/6/2018 5:00,26571
4/6/2018 6:00,28491
4/6/2018 7:00,31391
4/6/2018 8:00,32926
4/6/2018 9:00,33234
4/6/2018 10:00,32944
4/6/2018 11:00,32291
4/6/2018 12:00,31576
4/6/2018 13:00,30678
4/6/2018 14:00,29751
4/6/2018 15:00,28557
4/6/2018 16:00,27947
4/6/2018 17:00,28044
4/6/2018 18:00,28440
4/6/2018 19:00,28550
4/6/2018 20:00,29273
4/6/2018 21:00,29536
4/6/2018 22:00,28551
4/6/2018 23:00,26949
4/7/2018 0:00,25280
4/7/2018 1:00,23868
4/7/2018 2:00,22985
4/7/2018 3:00,22599
4/7/2018 4:00,22422
4/7/2018 5:00,22764
4/7/2018 6:00,23665
4/7/2018 7:00,25076
4/7/2018 8:00,26548
4/7/2018 9:00,28196
4/7/2018 10:00,29159
4/7/2018 11:00,29707
4/7/2018 12:00,29447
4/7/2018 13:00,28779
4/7/2018 14:00,27938
4/7/2018 15:00,27224
4/7/2018 16:00,27013
4/7/2018 17:00,27317
4/7/2018 18:00,28008
4/7/2018 19:00,28608
4/7/2018 20:00,29663
4/7/2018 21:00,30278
4/7/2018 22:00,29612
4/7/2018 23:00,28544
4/8/2018 0:00,27263
4/8/2018 1:00,26151
4/8/2018 2:00,25596
4/8/2018 3:00,25321
4/8/2018 4:00,25394
4/8/2018 5:00,25741
4/8/2018 6:00,26512
4/8/2018 7:00,27538
4/8/2018 8:00,28214
4/8/2018 9:00,28450
4/8/2018 10:00,28043
4/8/2018 11:00,27663
4/8/2018 12:00,27268
4/8/2018 13:00,26835
4/8/2018 14:00,26368
4/8/2018 15:00,26001
4/8/2018 16:00,25965
4/8/2018 17:00,26539
4/8/2018 18:00,27476
4/8/2018 19:00,28402
4/8/2018 20:00,30247
4/8/2018 21:00,31615
4/8/2018 22:00,30820
4/8/2018 23:00,29306
4/9/2018 0:00,27753
4/9/2018 1:00,26692
4/9/2018 2:00,26206
4/9/2018 3:00,26060
4/9/2018 4:00,26284
4/9/2018 5:00,27198
4/9/2018 6:00,29515
4/9/2018 7:00,32853
4/9/2018 8:00,34294
4/9/2018 9:00,34155
4/9/2018 10:00,33565
4/9/2018 11:00,32318
4/9/2018 12:00,31076
4/9/2018 13:00,30541
4/9/2018 14:00,30351
4/9/2018 15:00,30149
4/9/2018 16:00,30519
4/9/2018 17:00,31292
4/9/2018 18:00,32100
4/9/2018 19:00,32646
4/9/2018 20:00,33631
4/9/2018 21:00,33774
4/9/2018 22:00,32276
4/9/2018 23:00,30052
4/10/2018 0:00,28022
4/10/2018 1:00,26610
4/10/2018 2:00,25889
4/10/2018 3:00,25593
4/10/2018 4:00,25687
4/10/2018 5:00,26504
4/10/2018 6:00,28683
4/10/2018 7:00,32161
4/10/2018 8:00,33535
4/10/2018 9:00,32948
4/10/2018 10:00,31872
4/10/2018 11:00,31268
4/10/2018 12:00,30803
4/10/2018 13:00,30142
4/10/2018 14:00,29694
4/10/2018 15:00,29138
4/10/2018 16:00,28806
4/10/2018 17:00,28961
4/10/2018 18:00,29397
4/10/2018 19:00,29947
4/10/2018 20:00,31298
4/10/2018 21:00,32509
4/10/2018 22:00,31565
4/10/2018 23:00,29615
4/11/2018 0:00,27799
4/11/2018 1:00,26672
4/11/2018 2:00,26274
4/11/2018 3:00,26271
4/11/2018 4:00,26538
4/11/2018 5:00,27341
4/11/2018 6:00,29646
4/11/2018 7:00,32749
4/11/2018 8:00,33822
4/11/2018 9:00,33021
4/11/2018 10:00,31635
4/11/2018 11:00,30316
4/11/2018 12:00,29629
4/11/2018 13:00,29335
4/11/2018 14:00,29158
4/11/2018 15:00,28838
4/11/2018 16:00,28475
4/11/2018 17:00,28672
4/11/2018 18:00,29030
4/11/2018 19:00,29416
4/11/2018 20:00,30630
4/11/2018 21:00,31590
4/11/2018 22:00,30521
4/11/2018 23:00,28498
4/12/2018 0:00,26573
4/12/2018 1:00,25136
4/12/2018 2:00,24426
4/12/2018 3:00,24106
4/12/2018 4:00,24122
4/12/2018 5:00,24907
4/12/2018 6:00,26978
4/12/2018 7:00,30086
4/12/2018 8:00,31401
4/12/2018 9:00,30798
4/12/2018 10:00,30002
4/12/2018 11:00,29616
4/12/2018 12:00,28977
4/12/2018 13:00,28383
4/12/2018 14:00,28151
4/12/2018 15:00,27879
4/12/2018 16:00,27504
4/12/2018 17:00,27841
4/12/2018 18:00,28114
4/12/2018 19:00,28213
4/12/2018 20:00,29095
4/12/2018 21:00,29936
4/12/2018 22:00,28691
4/12/2018 23:00,26528
4/13/2018 0:00,24338
4/13/2018 1:00,22801
4/13/2018 2:00,21865
4/13/2018 3:00,21448
4/13/2018 4:00,21320
4/13/2018 5:00,21782
4/13/2018 6:00,23607
4/13/2018 7:00,26580
4/13/2018 8:00,28212
4/13/2018 9:00,28425
4/13/2018 10:00,28190
4/13/2018 11:00,27888
4/13/2018 12:00,27609
4/13/2018 13:00,27529
4/13/2018 14:00,27762
4/13/2018 15:00,27858
4/13/2018 16:00,28055
4/13/2018 17:00,28549
4/13/2018 18:00,28921
4/13/2018 19:00,28771
4/13/2018 20:00,28939
4/13/2018 21:00,29539
4/13/2018 22:00,28466
4/13/2018 23:00,26671
4/14/2018 0:00,24620
4/14/2018 1:00,22935
4/14/2018 2:00,21735
4/14/2018 3:00,20963
4/14/2018 4:00,20551
4/14/2018 5:00,20503
4/14/2018 6:00,20990
4/14/2018 7:00,21728
4/14/2018 8:00,22803
4/14/2018 9:00,24225
4/14/2018 10:00,24968
4/14/2018 11:00,25540
4/14/2018 12:00,25915
4/14/2018 13:00,26209
4/14/2018 14:00,26446
4/14/2018 15:00,26825
4/14/2018 16:00,27329
4/14/2018 17:00,28013
4/14/2018 18:00,28453
4/14/2018 19:00,28293
4/14/2018 20:00,28322
4/14/2018 21:00,28703
4/14/2018 22:00,27458
4/14/2018 23:00,25680
4/15/2018 0:00,23783
4/15/2018 1:00,22193
4/15/2018 2:00,21057
4/15/2018 3:00,20421
4/15/2018 4:00,20022
4/15/2018 5:00,19974
4/15/2018 6:00,20325
4/15/2018 7:00,21010
4/15/2018 8:00,22018
4/15/2018 9:00,23702
4/15/2018 10:00,25182
4/15/2018 11:00,26094
4/15/2018 12:00,26553
4/15/2018 13:00,26775
4/15/2018 14:00,26928
4/15/2018 15:00,27054
4/15/2018 16:00,27296
4/15/2018 17:00,27934
4/15/2018 18:00,28762
4/15/2018 19:00,29365
4/15/2018 20:00,30180
4/15/2018 21:00,30317
4/15/2018 22:00,28946
4/15/2018 23:00,27157
4/16/2018 0:00,25392
4/16/2018 1:00,24513
4/16/2018 2:00,23826
4/16/2018 3:00,23443
4/16/2018 4:00,23417
4/16/2018 5:00,24026
4/16/2018 6:00,25995
4/16/2018 7:00,29081
4/16/2018 8:00,30914
4/16/2018 9:00,31459
4/16/2018 10:00,31584
4/16/2018 11:00,31428
4/16/2018 12:00,30955
4/16/2018 13:00,30188
4/16/2018 14:00,29812
4/16/2018 15:00,29406
4/16/2018 16:00,29322
4/16/2018 17:00,29822
4/16/2018 18:00,30392
4/16/2018 19:00,30725
4/16/2018 20:00,31399
4/16/2018 21:00,31781
4/16/2018 22:00,30498
4/16/2018 23:00,28429
4/17/2018 0:00,26571
4/17/2018 1:00,25246
4/17/2018 2:00,24531
4/17/2018 3:00,24300
4/17/2018 4:00,24439
4/17/2018 5:00,25237
4/17/2018 6:00,27478
4/17/2018 7:00,30633
4/17/2018 8:00,32075
4/17/2018 9:00,31974
4/17/2018 10:00,31633
4/17/2018 11:00,31454
4/17/2018 12:00,31314
4/17/2018 13:00,31419
4/17/2018 14:00,31319
4/17/2018 15:00,31326
4/17/2018 16:00,31337
4/17/2018 17:00,31724
4/17/2018 18:00,32119
4/17/2018 19:00,32428
4/17/2018 20:00,33281
4/17/2018 21:00,33697
4/17/2018 22:00,32445
4/17/2018 23:00,30216
4/18/2018 0:00,28274
4/18/2018 1:00,26913
4/18/2018 2:00,26217
4/18/2018 3:00,25902
4/18/2018 4:00,26026
4/18/2018 5:00,26913
4/18/2018 6:00,29123
4/18/2018 7:00,32192
4/18/2018 8:00,33169
4/18/2018 9:00,32292
4/18/2018 10:00,31237
4/18/2018 11:00,30449
4/18/2018 12:00,29785
4/18/2018 13:00,28958
4/18/2018 14:00,28404
4/18/2018 15:00,27844
4/18/2018 16:00,27502
4/18/2018 17:00,27701
4/18/2018 18:00,28120
4/18/2018 19:00,28580
4/18/2018 20:00,29509
4/18/2018 21:00,30781
4/18/2018 22:00,29801
4/18/2018 23:00,27643
4/19/2018 0:00,25722
4/19/2018 1:00,24457
4/19/2018 2:00,23498
4/19/2018 3:00,23123
4/19/2018 4:00,23187
4/19/2018 5:00,23905
4/19/2018 6:00,25911
4/19/2018 7:00,29038
4/19/2018 8:00,30595
4/19/2018 9:00,30828
4/19/2018 10:00,30980
4/19/2018 11:00,30825
4/19/2018 12:00,30881
4/19/2018 13:00,30941
4/19/2018 14:00,30838
4/19/2018 15:00,30243
4/19/2018 16:00,29957
4/19/2018 17:00,30274
4/19/2018 18:00,31095
4/19/2018 19:00,31395
4/19/2018 20:00,32178
4/19/2018 21:00,33039
4/19/2018 22:00,32025
4/19/2018 23:00,29864
4/20/2018 0:00,27914
4/20/2018 1:00,26668
4/20/2018 2:00,26004
4/20/2018 3:00,25819
4/20/2018 4:00,25917
4/20/2018 5:00,26478
4/20/2018 6:00,28882
4/20/2018 7:00,31758
4/20/2018 8:00,32739
4/20/2018 9:00,31975
4/20/2018 10:00,31001
4/20/2018 11:00,30154
4/20/2018 12:00,29352
4/20/2018 13:00,28638
4/20/2018 14:00,28304
4/20/2018 15:00,27577
4/20/2018 16:00,27116
4/20/2018 17:00,27207
4/20/2018 18:00,27463
4/20/2018 19:00,27787
4/20/2018 20:00,28587
4/20/2018 21:00,29897
4/20/2018 22:00,29332
4/20/2018 23:00,27978
4/21/2018 0:00,26428
4/21/2018 1:00,25193
4/21/2018 2:00,24595
4/21/2018 3:00,24322
4/21/2018 4:00,24416
4/21/2018 5:00,24857
4/21/2018 6:00,25760
4/21/2018 7:00,27020
4/21/2018 8:00,27628
4/21/2018 9:00,27708
4/21/2018 10:00,27151
4/21/2018 11:00,26340
4/21/2018 12:00,25561
4/21/2018 13:00,24794
4/21/2018 14:00,24133
4/21/2018 15:00,23739
4/21/2018 16:00,23635
4/21/2018 17:00,24030
4/21/2018 18:00,24574
4/21/2018 19:00,24961
4/21/2018 20:00,25888
4/21/2018 21:00,27106
4/21/2018 22:00,26640
4/21/2018 23:00,25501
4/22/2018 0:00,24160
4/22/2018 1:00,23035
4/22/2018 2:00,22352
4/22/2018 3:00,22058
4/22/2018 4:00,22004
4/22/2018 5:00,22288
4/22/2018 6:00,22980
4/22/2018 7:00,23614
4/22/2018 8:00,24129
4/22/2018 9:00,24337
4/22/2018 10:00,24245
4/22/2018 11:00,23911
4/22/2018 12:00,23553
4/22/2018 13:00,23234
4/22/2018 14:00,22978
4/22/2018 15:00,22836
4/22/2018 16:00,23010
4/22/2018 17:00,23645
4/22/2018 18:00,24438
4/22/2018 19:00,25152
4/22/2018 20:00,26030
4/22/2018 21:00,27460
4/22/2018 22:00,26657
4/22/2018 23:00,24987
4/23/2018 0:00,23231
4/23/2018 1:00,22055
4/23/2018 2:00,21532
4/23/2018 3:00,21394
4/23/2018 4:00,21558
4/23/2018 5:00,22493
4/23/2018 6:00,24706
4/23/2018 7:00,27716
4/23/2018 8:00,29043
4/23/2018 9:00,28604
4/23/2018 10:00,27924
4/23/2018 11:00,27550
4/23/2018 12:00,27217
4/23/2018 13:00,27026
4/23/2018 14:00,27031
4/23/2018 15:00,26855
4/23/2018 16:00,26845
4/23/2018 17:00,27104
4/23/2018 18:00,27560
4/23/2018 19:00,27733
4/23/2018 20:00,28360
4/23/2018 21:00,29360
4/23/2018 22:00,28127
4/23/2018 23:00,25883
4/24/2018 0:00,23854
4/24/2018 1:00,22547
4/24/2018 2:00,21749
4/24/2018 3:00,21500
4/24/2018 4:00,21501
4/24/2018 5:00,22333
4/24/2018 6:00,24441
4/24/2018 7:00,27214
4/24/2018 8:00,28530
4/24/2018 9:00,28435
4/24/2018 10:00,28099
4/24/2018 11:00,27958
4/24/2018 12:00,27768
4/24/2018 13:00,27728
4/24/2018 14:00,27794
4/24/2018 15:00,27688
4/24/2018 16:00,27749
4/24/2018 17:00,28036
4/24/2018 18:00,28461
4/24/2018 19:00,28801
4/24/2018 20:00,29457
4/24/2018 21:00,29798
4/24/2018 22:00,28450
4/24/2018 23:00,26233
4/25/2018 0:00,24340
4/25/2018 1:00,22807
4/25/2018 2:00,21973
4/25/2018 3:00,21605
4/25/2018 4:00,21532
4/25/2018 5:00,22196
4/25/2018 6:00,23950
4/25/2018 7:00,26886
4/25/2018 8:00,28619
4/25/2018 9:00,29148
4/25/2018 10:00,29356
4/25/2018 11:00,29524
4/25/2018 12:00,29416
4/25/2018 13:00,29087
4/25/2018 14:00,28947
4/25/2018 15:00,28680
4/25/2018 16:00,28536
4/25/2018 17:00,28672
4/25/2018 18:00,29008
4/25/2018 19:00,28965
4/25/2018 20:00,29338
4/25/2018 21:00,29754
4/25/2018 22:00,28457
4/25/2018 23:00,26243
4/26/2018 0:00,24107
4/26/2018 1:00,22588
4/26/2018 2:00,21731
4/26/2018 3:00,21326
4/26/2018 4:00,21296
4/26/2018 5:00,21916
4/26/2018 6:00,23825
4/26/2018 7:00,26592
4/26/2018 8:00,27966
4/26/2018 9:00,27830
4/26/2018 10:00,27474
4/26/2018 11:00,27225
4/26/2018 12:00,26944
4/26/2018 13:00,26716
4/26/2018 14:00,26666
4/26/2018 15:00,26505
4/26/2018 16:00,26633
4/26/2018 17:00,26997
4/26/2018 18:00,27402
4/26/2018 19:00,27589
4/26/2018 20:00,28016
4/26/2018 21:00,29063
4/26/2018 22:00,28047
4/26/2018 23:00,25875
4/27/2018 0:00,23786
4/27/2018 1:00,22269
4/27/2018 2:00,21382
4/27/2018 3:00,20900
4/27/2018 4:00,20867
4/27/2018 5:00,21383
4/27/2018 6:00,23182
4/27/2018 7:00,26011
4/27/2018 8:00,27731
4/27/2018 9:00,28756
4/27/2018 10:00,28992
4/27/2018 11:00,29187
4/27/2018 12:00,28762
4/27/2018 13:00,28549
4/27/2018 14:00,28435
4/27/2018 15:00,28007
4/27/2018 16:00,27725
4/27/2018 17:00,27738
4/27/2018 18:00,27780
4/27/2018 19:00,27608
4/27/2018 20:00,27704
4/27/2018 21:00,28189
4/27/2018 22:00,27341
4/27/2018 23:00,25721
4/28/2018 0:00,23895
4/28/2018 1:00,22647
4/28/2018 2:00,21646
4/28/2018 3:00,21058
4/28/2018 4:00,20853
4/28/2018 5:00,21022
4/28/2018 6:00,21731
4/28/2018 7:00,22567
4/28/2018 8:00,23732
4/28/2018 9:00,24717
4/28/2018 10:00,24882
4/28/2018 11:00,24582
4/28/2018 12:00,24322
4/28/2018 13:00,24069
4/28/2018 14:00,23840
4/28/2018 15:00,23864
4/28/2018 16:00,24086
4/28/2018 17:00,24481
4/28/2018 18:00,25040
4/28/2018 19:00,25429
4/28/2018 20:00,25867
4/28/2018 21:00,26323
4/28/2018 22:00,25659
4/28/2018 23:00,24353
4/29/2018 0:00,22804
4/29/2018 1:00,21493
4/29/2018 2:00,20633
4/29/2018 3:00,20117
4/29/2018 4:00,19953
4/29/2018 5:00,20063
4/29/2018 6:00,20594
4/29/2018 7:00,21229
4/29/2018 8:00,22233
4/29/2018 9:00,23379
4/29/2018 10:00,24064
4/29/2018 11:00,24128
4/29/2018 12:00,24168
4/29/2018 13:00,24216
4/29/2018 14:00,24023
4/29/2018 15:00,23854
4/29/2018 16:00,24025
4/29/2018 17:00,24608
4/29/2018 18:00,25350
4/29/2018 19:00,25974
4/29/2018 20:00,26848
4/29/2018 21:00,28051
4/29/2018 22:00,27409
4/29/2018 23:00,25790
4/30/2018 0:00,24068
4/30/2018 1:00,22920
4/30/2018 2:00,22410
4/30/2018 3:00,22264
4/30/2018 4:00,22395
4/30/2018 5:00,23228
4/30/2018 6:00,25439
4/30/2018 7:00,28420
4/30/2018 8:00,29958
4/30/2018 9:00,29829
4/30/2018 10:00,29330
4/30/2018 11:00,28876
4/30/2018 12:00,28569
4/30/2018 13:00,28290
4/30/2018 14:00,28012
4/30/2018 15:00,27667
4/30/2018 16:00,27382
4/30/2018 17:00,27560
4/30/2018 18:00,28001
4/30/2018 19:00,28125
4/30/2018 20:00,28520
4/30/2018 21:00,29527
4/30/2018 22:00,28487
4/30/2018 23:00,26211
5/1/2018 0:00,24199
5/1/2018 1:00,22779
5/1/2018 2:00,22121
5/1/2018 3:00,21854
5/1/2018 4:00,21971
5/1/2018 5:00,22795
5/1/2018 6:00,24781
5/1/2018 7:00,27567
5/1/2018 8:00,28633
5/1/2018 9:00,28067
5/1/2018 10:00,27568
5/1/2018 11:00,27407
5/1/2018 12:00,27239
5/1/2018 13:00,27220
5/1/2018 14:00,27450
5/1/2018 15:00,27560
5/1/2018 16:00,27881
5/1/2018 17:00,28549
5/1/2018 18:00,29123
5/1/2018 19:00,29221
5/1/2018 20:00,29294
5/1/2018 21:00,30195
5/1/2018 22:00,28966
5/1/2018 23:00,26606
5/2/2018 0:00,24312
5/2/2018 1:00,22582
5/2/2018 2:00,21555
5/2/2018 3:00,20953
5/2/2018 4:00,20767
5/2/2018 5:00,21239
5/2/2018 6:00,22983
5/2/2018 7:00,25485
5/2/2018 8:00,27167
5/2/2018 9:00,27689
5/2/2018 10:00,28225
5/2/2018 11:00,28966
5/2/2018 12:00,29636
5/2/2018 13:00,30252
5/2/2018 14:00,31029
5/2/2018 15:00,31772
5/2/2018 16:00,32605
5/2/2018 17:00,33552
5/2/2018 18:00,34236
5/2/2018 19:00,34096
5/2/2018 20:00,33736
5/2/2018 21:00,34347
5/2/2018 22:00,33061
5/2/2018 23:00,30147
5/3/2018 0:00,27300
5/3/2018 1:00,25049
5/3/2018 2:00,23686
5/3/2018 3:00,22831
5/3/2018 4:00,22599
5/3/2018 5:00,22635
5/3/2018 6:00,24263
5/3/2018 7:00,26732
5/3/2018 8:00,28772
5/3/2018 9:00,29993
5/3/2018 10:00,31205
5/3/2018 11:00,32458
5/3/2018 12:00,33988
5/3/2018 13:00,35480
5/3/2018 14:00,36794
5/3/2018 15:00,38008
5/3/2018 16:00,39293
5/3/2018 17:00,40383
5/3/2018 18:00,40953
5/3/2018 19:00,40444
5/3/2018 20:00,39382
5/3/2018 21:00,39236
5/3/2018 22:00,37570
5/3/2018 23:00,34455
5/4/2018 0:00,31335
5/4/2018 1:00,28724
5/4/2018 2:00,26952
5/4/2018 3:00,25829
5/4/2018 4:00,25211
5/4/2018 5:00,25190
5/4/2018 6:00,26633
5/4/2018 7:00,29020
5/4/2018 8:00,31121
5/4/2018 9:00,32232
5/4/2018 10:00,32770
5/4/2018 11:00,33223
5/4/2018 12:00,34125
5/4/2018 13:00,35212
5/4/2018 14:00,36522
5/4/2018 15:00,37863
5/4/2018 16:00,38851
5/4/2018 17:00,39502
5/4/2018 18:00,39347
5/4/2018 19:00,38320
5/4/2018 20:00,37269
5/4/2018 21:00,37244
5/4/2018 22:00,35617
5/4/2018 23:00,33295
5/5/2018 0:00,30118
5/5/2018 1:00,27453
5/5/2018 2:00,25600
5/5/2018 3:00,24195
5/5/2018 4:00,23310
5/5/2018 5:00,22776
5/5/2018 6:00,22918
5/5/2018 7:00,23159
5/5/2018 8:00,24027
5/5/2018 9:00,25425
5/5/2018 10:00,26249
5/5/2018 11:00,26722
5/5/2018 12:00,27149
5/5/2018 13:00,27317
5/5/2018 14:00,27563
5/5/2018 15:00,27661
5/5/2018 16:00,27610
5/5/2018 17:00,27446
5/5/2018 18:00,27330
5/5/2018 19:00,27066
5/5/2018 20:00,27028
5/5/2018 21:00,27611
5/5/2018 22:00,26848
5/5/2018 23:00,25334
5/6/2018 0:00,23572
5/6/2018 1:00,22113
5/6/2018 2:00,21077
5/6/2018 3:00,20395
5/6/2018 4:00,20017
5/6/2018 5:00,19937
5/6/2018 6:00,20204
5/6/2018 7:00,20526
5/6/2018 8:00,21447
5/6/2018 9:00,22870
5/6/2018 10:00,24012
5/6/2018 11:00,24673
5/6/2018 12:00,24998
5/6/2018 13:00,25207
5/6/2018 14:00,25194
5/6/2018 15:00,25133
5/6/2018 16:00,25236
5/6/2018 17:00,25666
5/6/2018 18:00,26313
5/6/2018 19:00,26640
5/6/2018 20:00,26881
5/6/2018 21:00,27534
5/6/2018 22:00,26615
5/6/2018 23:00,24846
5/7/2018 0:00,22981
5/7/2018 1:00,21592
5/7/2018 2:00,20810
5/7/2018 3:00,20439
5/7/2018 4:00,20327
5/7/2018 5:00,20919
5/7/2018 6:00,22688
5/7/2018 7:00,25220
5/7/2018 8:00,27035
5/7/2018 9:00,27629
5/7/2018 10:00,27830
5/7/2018 11:00,28210
5/7/2018 12:00,28321
5/7/2018 13:00,28467
5/7/2018 14:00,28974
5/7/2018 15:00,29432
5/7/2018 16:00,29895
5/7/2018 17:00,30356
5/7/2018 18:00,30657
5/7/2018 19:00,30435
5/7/2018 20:00,30159
5/7/2018 21:00,30673
5/7/2018 22:00,29429
5/7/2018 23:00,26895
5/8/2018 0:00,24448
5/8/2018 1:00,22631
5/8/2018 2:00,21586
5/8/2018 3:00,21026
5/8/2018 4:00,20869
5/8/2018 5:00,21336
5/8/2018 6:00,22973
5/8/2018 7:00,25371
5/8/2018 8:00,27070
5/8/2018 9:00,27606
5/8/2018 10:00,27860
5/8/2018 11:00,28114
5/8/2018 12:00,28450
5/8/2018 13:00,28764
5/8/2018 14:00,29253
5/8/2018 15:00,29640
5/8/2018 16:00,30168
5/8/2018 17:00,30824
5/8/2018 18:00,31277
5/8/2018 19:00,30984
5/8/2018 20:00,30483
5/8/2018 21:00,30805
5/8/2018 22:00,29614
5/8/2018 23:00,26986
5/9/2018 0:00,24533
5/9/2018 1:00,22749
5/9/2018 2:00,21721
5/9/2018 3:00,21128
5/9/2018 4:00,20936
5/9/2018 5:00,21385
5/9/2018 6:00,22957
5/9/2018 7:00,25421
5/9/2018 8:00,27121
5/9/2018 9:00,27723
5/9/2018 10:00,28041
5/9/2018 11:00,28524
5/9/2018 12:00,28986
5/9/2018 13:00,29474
5/9/2018 14:00,30175
5/9/2018 15:00,30502
5/9/2018 16:00,31061
5/9/2018 17:00,31743
5/9/2018 18:00,32270
5/9/2018 19:00,31896
5/9/2018 20:00,31179
5/9/2018 21:00,31393
5/9/2018 22:00,30157
5/9/2018 23:00,27526
5/10/2018 0:00,24953
